DATE,age_category,percent_positive_7d_avg
2022-08-15,25to64,0.1390
2022-08-16,25to64,0.1403
2022-08-17,25to64,0.1387
2022-08-18,25to64,0.1376
2022-08-19,25to64,0.1353
2022-08-20,25to64,0.1355
2022-08-21,25to64,0.1343
2022-08-22,25to64,0.1337
2022-08-23,25to64,0.1332
2022-08-24,25to64,0.1325
2022-08-25,25to64,0.1294
2022-08-26,25to64,0.1287
2022-08-27,25to64,0.1288
2022-08-28,25to64,0.1279
2022-08-29,25to64,0.1239
2022-08-30,25to64,0.1234
2022-08-31,25to64,0.1209
2022-09-01,25to64,0.1200
2022-09-02,25to64,0.1173
2022-09-03,25to64,0.1154
2022-09-04,25to64,0.1140
2022-09-05,25to64,0.1090
2022-09-06,25to64,0.1089
2022-09-07,25to64,0.1086
2022-09-08,25to64,0.1086
2022-09-09,25to64,0.1079
2022-09-10,25to64,0.1071
2022-09-11,25to64,0.1074
2022-09-12,25to64,0.1122
2022-09-13,25to64,0.1093
2022-09-14,25to64,0.1080
2022-09-15,25to64,0.1070
2022-09-16,25to64,0.1067
2022-09-17,25to64,0.1058
2022-09-18,25to64,0.1069
2022-09-19,25to64,0.1074
2022-09-20,25to64,0.1081
2022-09-21,25to64,0.1107
2022-09-22,25to64,0.1128
2022-09-23,25to64,0.1142
2022-09-24,25to64,0.1159
2022-09-25,25to64,0.1158
2022-09-26,25to64,0.1174
2022-09-27,25to64,0.1186
2022-09-28,25to64,0.1200
2022-09-29,25to64,0.1221
2022-09-30,25to64,0.1259
2022-10-01,25to64,0.1275
2022-10-02,25to64,0.1294
2022-10-03,25to64,0.1333
2022-10-04,25to64,0.1374
2022-10-05,25to64,0.1411
2022-10-06,25to64,0.1444
2022-10-07,25to64,0.1459
2022-10-08,25to64,0.1484
2022-10-09,25to64,0.1505
2022-10-10,25to64,0.1499
2022-10-11,25to64,0.1553
2022-10-12,25to64,0.1604
2022-10-13,25to64,0.1625
2022-10-14,25to64,0.1636
2022-10-15,25to64,0.1626
2022-10-16,25to64,0.1631
2022-10-17,25to64,0.1643
2022-10-18,25to64,0.1609
2022-10-19,25to64,0.1576
2022-10-20,25to64,0.1582
2022-10-21,25to64,0.1586
2022-10-22,25to64,0.1611
2022-10-23,25to64,0.1619
2022-10-24,25to64,0.1639
2022-10-25,25to64,0.1665
2022-10-26,25to64,0.1677
2022-10-27,25to64,0.1685
2022-10-28,25to64,0.1701
2022-10-29,25to64,0.1679
2022-10-30,25to64,0.1670
2022-10-31,25to64,0.1629
2022-11-01,25to64,0.1583
2022-11-02,25to64,0.1527
2022-11-03,25to64,0.1457
2022-11-04,25to64,0.1430
2022-11-05,25to64,0.1417
2022-11-06,25to64,0.1389
2022-11-07,25to64,0.1361
2022-11-08,25to64,0.1322
2022-11-09,25to64,0.1277
2022-11-10,25to64,0.1249
2022-11-11,25to64,0.1211
2022-11-12,25to64,0.1204
2022-11-13,25to64,0.1180
2022-11-14,25to64,0.1116
2022-11-15,25to64,0.1104
2022-11-16,25to64,0.1101
2022-11-17,25to64,0.1103
2022-11-18,25to64,0.1080
2022-11-19,25to64,0.1055
2022-11-20,25to64,0.1058
2022-11-21,25to64,0.1063
2022-11-22,25to64,0.1061
2022-11-23,25to64,0.1072
2022-11-24,25to64,0.1064
2022-11-25,25to64,0.1064
2022-11-26,25to64,0.1069
2022-11-27,25to64,0.1068
2022-11-28,25to64,0.1066
2022-11-29,25to64,0.1072
2022-11-30,25to64,0.1085
2022-12-01,25to64,0.1076
2022-12-02,25to64,0.1105
2022-12-03,25to64,0.1100
2022-12-04,25to64,0.1098
2022-12-05,25to64,0.1135
2022-12-06,25to64,0.1145
2022-12-07,25to64,0.1168
2022-12-08,25to64,0.1212
2022-12-09,25to64,0.1245
2022-12-10,25to64,0.1258
2022-12-11,25to64,0.1279
2022-12-12,25to64,0.1323
2022-12-13,25to64,0.1366
2022-12-14,25to64,0.1392
2022-12-15,25to64,0.1405
2022-12-16,25to64,0.1425
2022-12-17,25to64,0.1456
2022-12-18,25to64,0.1471
2022-12-19,25to64,0.1497
2022-12-20,25to64,0.1534
2022-12-21,25to64,0.1573
2022-12-22,25to64,0.1626
2022-12-23,25to64,0.1619
2022-12-24,25to64,0.1627
2022-12-25,25to64,0.1639
2022-12-26,25to64,0.1650
2022-12-27,25to64,0.1750
2022-12-28,25to64,0.1772
2022-12-29,25to64,0.1820
2022-12-30,25to64,0.1870
2022-12-31,25to64,0.1891
2023-01-01,25to64,0.1894
2023-01-02,25to64,0.1942
2023-01-03,25to64,0.1911
2023-01-04,25to64,0.1877
2023-01-05,25to64,0.1818
2023-01-06,25to64,0.1782
2023-01-07,25to64,0.1767
2023-01-08,25to64,0.1750
2023-01-09,25to64,0.1672
2023-01-10,25to64,0.1578
2023-01-11,25to64,0.1555
2023-01-12,25to64,0.1511
2023-01-13,25to64,0.1480
2023-01-14,25to64,0.1445
2023-01-15,25to64,0.1416
2023-01-16,25to64,0.1402
2023-01-17,25to64,0.1403
2023-01-18,25to64,0.1386
2023-01-19,25to64,0.1392
2023-01-20,25to64,0.1387
2023-01-21,25to64,0.1398
2023-01-22,25to64,0.1416
2023-01-23,25to64,0.1404
2023-01-24,25to64,0.1401
2023-01-25,25to64,0.1411
2023-01-26,25to64,0.1404
2023-01-27,25to64,0.1426
2023-01-28,25to64,0.1421
2023-01-29,25to64,0.1428
2023-01-30,25to64,0.1429
2023-01-31,25to64,0.1435
2023-02-01,25to64,0.1429
2023-02-02,25to64,0.1423
2023-02-03,25to64,0.1389
2023-02-04,25to64,0.1394
2023-02-05,25to64,0.1380
2023-02-06,25to64,0.1377
2023-02-07,25to64,0.1330
2023-02-08,25to64,0.1313
2023-02-09,25to64,0.1310
2023-02-10,25to64,0.1306
2023-02-11,25to64,0.1280
2023-02-12,25to64,0.1287
2023-02-13,25to64,0.1264
2023-02-14,25to64,0.1271
2023-02-15,25to64,0.1254
2023-02-16,25to64,0.1254
2023-02-17,25to64,0.1235
2023-02-18,25to64,0.1245
2023-02-19,25to64,0.1228
2023-02-20,25to64,0.1210
2023-02-21,25to64,0.1226
2023-02-22,25to64,0.1200
2023-02-23,25to64,0.1169
2023-02-24,25to64,0.1189
2023-02-25,25to64,0.1168
2023-02-26,25to64,0.1140
2023-02-27,25to64,0.1131
2023-02-28,25to64,0.1078
2023-03-01,25to64,0.1074
2023-03-02,25to64,0.1082
2023-03-03,25to64,0.1058
2023-03-04,25to64,0.1035
2023-03-05,25to64,0.1052
2023-03-06,25to64,0.1049
2023-03-07,25to64,0.1060
2023-03-08,25to64,0.1067
2023-03-09,25to64,0.1085
2023-03-10,25to64,0.1085
2023-03-11,25to64,0.1106
2023-03-12,25to64,0.1092
2023-03-13,25to64,0.1095
2023-03-14,25to64,0.1104
2023-03-15,25to64,0.1098
2023-03-16,25to64,0.1055
2023-03-17,25to64,0.1048
2023-03-18,25to64,0.1044
2023-03-19,25to64,0.1047
2023-03-20,25to64,0.1067
2023-03-21,25to64,0.1047
2023-03-22,25to64,0.1038
2023-03-23,25to64,0.1027
2023-03-24,25to64,0.1023
2023-03-25,25to64,0.1006
2023-03-26,25to64,0.1005
2023-03-27,25to64,0.0950
2023-03-28,25to64,0.0945
2023-03-29,25to64,0.0908
2023-03-30,25to64,0.0901
2023-03-31,25to64,0.0872
2023-04-01,25to64,0.0874
2023-04-02,25to64,0.0856
2023-04-03,25to64,0.0867
2023-04-04,25to64,0.0851
2023-04-05,25to64,0.0868
2023-04-06,25to64,0.0849
2023-04-07,25to64,0.0838
2023-04-08,25to64,0.0831
2023-04-09,25to64,0.0834
2023-04-10,25to64,0.0809
2023-04-11,25to64,0.0820
2023-04-12,25to64,0.0810
2023-04-13,25to64,0.0817
2023-04-14,25to64,0.0824
2023-04-15,25to64,0.0823
2023-04-16,25to64,0.0813
2023-04-17,25to64,0.0791
2023-04-18,25to64,0.0757
2023-04-19,25to64,0.0727
2023-04-20,25to64,0.0693
2023-04-21,25to64,0.0678
2023-04-22,25to64,0.0664
2023-04-23,25to64,0.0654
2023-04-24,25to64,0.0644
2023-04-25,25to64,0.0631
2023-04-26,25to64,0.0628
2023-04-27,25to64,0.0647
2023-04-28,25to64,0.0643
2023-04-29,25to64,0.0649
2023-04-30,25to64,0.0659
2023-05-01,25to64,0.0650
2023-05-02,25to64,0.0660
2023-05-03,25to64,0.0690
2023-05-04,25to64,0.0683
2023-05-05,25to64,0.0680
2023-05-06,25to64,0.0683
2023-05-07,25to64,0.0664
2023-05-08,25to64,0.0677
2023-05-09,25to64,0.0679
2023-05-10,25to64,0.0663
2023-05-11,25to64,0.0660
2023-05-12,25to64,0.0668
2023-05-13,25to64,0.0644
2023-05-14,25to64,0.0660
2023-05-15,25to64,0.0643
2023-05-16,25to64,0.0631
2023-05-17,25to64,0.0618
2023-05-18,25to64,0.0624
2023-05-19,25to64,0.0633
2023-05-20,25to64,0.0644
2023-05-21,25to64,0.0644
2023-05-22,25to64,0.0623
2023-05-23,25to64,0.0637
2023-05-24,25to64,0.0652
2023-05-25,25to64,0.0667
2023-05-26,25to64,0.0662
2023-05-27,25to64,0.0666
2023-05-28,25to64,0.0641
2023-05-29,25to64,0.0665
2023-05-30,25to64,0.0658
2023-05-31,25to64,0.0656
2023-06-01,25to64,0.0629
2023-06-02,25to64,0.0603
2023-06-03,25to64,0.0607
2023-06-04,25to64,0.0607
2023-06-05,25to64,0.0550
2023-06-06,25to64,0.0523
2023-06-07,25to64,0.0506
2023-06-08,25to64,0.0479
2023-06-09,25to64,0.0500
2023-06-10,25to64,0.0518
2023-06-11,25to64,0.0553
2023-06-12,25to64,0.0602
2023-06-13,25to64,0.0592
2023-06-14,25to64,0.0573
2023-06-15,25to64,0.0604
2023-06-16,25to64,0.0599
2023-06-17,25to64,0.0549
2023-06-18,25to64,0.0543
2023-06-19,25to64,0.0527
2023-06-20,25to64,0.0533
2023-06-21,25to64,0.0538
2023-06-22,25to64,0.0505
2023-06-23,25to64,0.0461
2023-06-24,25to64,0.0489
2023-06-25,25to64,0.0474
2023-06-26,25to64,0.0451
2023-06-27,25to64,0.0439
2023-06-28,25to64,0.0418
2023-06-29,25to64,0.0405
2023-06-30,25to64,0.0414
2023-07-01,25to64,0.0408
2023-07-02,25to64,0.0402
2023-07-03,25to64,0.0414
2023-07-04,25to64,0.0428
2023-07-05,25to64,0.0426
2023-07-06,25to64,0.0475
2023-07-07,25to64,0.0512
2023-07-08,25to64,0.0522
2023-07-09,25to64,0.0527
2023-07-10,25to64,0.0518
2023-07-11,25to64,0.0531
2023-07-12,25to64,0.0545
2023-07-13,25to64,0.0500
2023-07-14,25to64,0.0472
2023-07-15,25to64,0.0449
2023-07-16,25to64,0.0469
2023-07-17,25to64,0.0476
2023-07-18,25to64,0.0459
2023-07-19,25to64,0.0475
2023-07-20,25to64,0.0510
2023-07-21,25to64,0.0522
2023-07-22,25to64,0.0538
2023-07-23,25to64,0.0515
2023-07-24,25to64,0.0537
2023-07-25,25to64,0.0565
2023-07-26,25to64,0.0597
2023-07-27,25to64,0.0594
2023-07-28,25to64,0.0601
2023-07-29,25to64,0.0611
2023-07-30,25to64,0.0608
2023-07-31,25to64,0.0584
2023-08-01,25to64,0.0590
2023-08-02,25to64,0.0612
2023-08-03,25to64,0.0617
2023-08-04,25to64,0.0649
2023-08-05,25to64,0.0657
2023-08-06,25to64,0.0674
2023-08-07,25to64,0.0684
2023-08-08,25to64,0.0699
2023-08-09,25to64,0.0649
2023-08-10,25to64,0.0691
2023-08-11,25to64,0.0668
2023-08-12,25to64,0.0651
2023-08-13,25to64,0.0667
2023-08-14,25to64,0.0707
2023-08-15,25to64,0.0713
2023-08-16,25to64,0.0796
2023-08-17,25to64,0.0781
2023-08-18,25to64,0.0828
2023-08-19,25to64,0.0893
2023-08-20,25to64,0.0878
2023-08-21,25to64,0.0937
2023-08-22,25to64,0.0933
2023-08-23,25to64,0.0971
2023-08-24,25to64,0.1012
2023-08-25,25to64,0.1030
2023-08-26,25to64,0.1026
2023-08-27,25to64,0.1038
2023-08-28,25to64,0.1077
2023-08-29,25to64,0.1128
2023-08-30,25to64,0.1071
2023-08-31,25to64,0.1079
2023-09-01,25to64,0.1073
2023-09-02,25to64,0.1063
2023-09-03,25to64,0.1084
2023-09-04,25to64,0.1003
2023-09-05,25to64,0.1060
2023-09-06,25to64,0.1114
2023-09-07,25to64,0.1140
2023-09-08,25to64,0.1145
2023-09-09,25to64,0.1159
2023-09-10,25to64,0.1158
2023-09-11,25to64,0.1237
2023-09-12,25to64,0.1213
2023-09-13,25to64,0.1221
2023-09-14,25to64,0.1223
2023-09-15,25to64,0.1292
2023-09-16,25to64,0.1314
2023-09-17,25to64,0.1334
2023-09-18,25to64,0.1370
2023-09-19,25to64,0.1407
2023-09-20,25to64,0.1442
2023-09-21,25to64,0.1430
2023-09-22,25to64,0.1411
2023-09-23,25to64,0.1428
2023-09-24,25to64,0.1449
2023-09-25,25to64,0.1468
2023-09-26,25to64,0.1493
2023-09-27,25to64,0.1492
2023-09-28,25to64,0.1542
2023-09-29,25to64,0.1544
2023-09-30,25to64,0.1537
2023-10-01,25to64,0.1510
2023-10-02,25to64,0.1482
2023-10-03,25to64,0.1444
2023-10-04,25to64,0.1412
2023-10-05,25to64,0.1403
2023-10-06,25to64,0.1369
2023-10-07,25to64,0.1326
2023-10-08,25to64,0.1315
2023-10-09,25to64,0.1253
2023-10-10,25to64,0.1212
2023-10-11,25to64,0.1187
2023-10-12,25to64,0.1153
2023-10-13,25to64,0.1146
2023-10-14,25to64,0.1124
2023-10-15,25to64,0.1144
2023-10-16,25to64,0.1208
2023-10-17,25to64,0.1247
2023-10-18,25to64,0.1281
2023-10-19,25to64,0.1279
2023-10-20,25to64,0.1275
2023-10-21,25to64,0.1324
2023-10-22,25to64,0.1326
2023-10-23,25to64,0.1334
2023-10-24,25to64,0.1384
2023-10-25,25to64,0.1378
2023-10-26,25to64,0.1406
2023-10-27,25to64,0.1492
2023-10-28,25to64,0.1489
2023-10-29,25to64,0.1485
2023-10-30,25to64,0.1500
2023-10-31,25to64,0.1435
2023-11-01,25to64,0.1451
2023-11-02,25to64,0.1455
2023-11-03,25to64,0.1465
2023-11-04,25to64,0.1508
2023-11-05,25to64,0.1539
2023-11-06,25to64,0.1531
2023-11-07,25to64,0.1572
2023-11-08,25to64,0.1562
2023-11-09,25to64,0.1587
2020-05-01,65+,0.0427
2020-05-02,65+,0.0432
2020-05-03,65+,0.0439
2020-05-04,65+,0.0405
2020-05-05,65+,0.0395
2020-05-06,65+,0.0360
2020-05-07,65+,0.0350
2020-05-08,65+,0.0342
2020-05-09,65+,0.0342
2020-05-10,65+,0.0336
2020-05-11,65+,0.0356
2020-05-12,65+,0.0370
2020-05-13,65+,0.0405
2020-05-14,65+,0.0420
2020-05-15,65+,0.0442
2020-05-16,65+,0.0456
2020-05-17,65+,0.0462
2020-05-18,65+,0.0494
2020-05-19,65+,0.0523
2020-05-20,65+,0.0543
2020-05-21,65+,0.0556
2020-05-22,65+,0.0519
2020-05-23,65+,0.0483
2020-05-24,65+,0.0464
2020-05-25,65+,0.0408
2020-05-26,65+,0.0351
2020-05-27,65+,0.0321
2020-05-28,65+,0.0299
2020-05-29,65+,0.0281
2020-05-30,65+,0.0268
2020-05-31,65+,0.0253
2020-06-01,65+,0.0265
2020-06-02,65+,0.0258
2020-06-03,65+,0.0239
2020-06-04,65+,0.0231
2020-06-05,65+,0.0231
2020-06-06,65+,0.0223
2020-06-07,65+,0.0224
2020-06-08,65+,0.0199
2020-06-09,65+,0.0188
2020-06-10,65+,0.0186
2020-06-11,65+,0.0170
2020-06-12,65+,0.0145
2020-06-13,65+,0.0141
2020-06-14,65+,0.0131
2020-06-15,65+,0.0107
2020-06-16,65+,0.0092
2020-06-17,65+,0.0085
2020-06-18,65+,0.0077
2020-06-19,65+,0.0077
2020-06-20,65+,0.0073
2020-06-21,65+,0.0073
2020-06-22,65+,0.0073
2020-06-23,65+,0.0076
2020-06-24,65+,0.0073
2020-06-25,65+,0.0074
2020-06-26,65+,0.0071
2020-06-27,65+,0.0067
2020-06-28,65+,0.0065
2020-06-29,65+,0.0062
2020-06-30,65+,0.0059
2020-07-01,65+,0.0053
2020-07-02,65+,0.0052
2020-07-03,65+,0.0050
2020-07-04,65+,0.0051
2020-07-05,65+,0.0052
2020-07-06,65+,0.0051
2020-07-07,65+,0.0048
2020-07-08,65+,0.0049
2020-07-09,65+,0.0044
2020-07-10,65+,0.0048
2020-07-11,65+,0.0047
2020-07-12,65+,0.0046
2020-07-13,65+,0.0042
2020-07-14,65+,0.0044
2020-07-15,65+,0.0041
2020-07-16,65+,0.0040
2020-07-17,65+,0.0040
2020-07-18,65+,0.0039
2020-07-19,65+,0.0037
2020-07-20,65+,0.0038
2020-07-21,65+,0.0037
2020-07-22,65+,0.0035
2020-07-23,65+,0.0036
2020-07-24,65+,0.0032
2020-07-25,65+,0.0034
2020-07-26,65+,0.0034
2020-07-27,65+,0.0033
2020-07-28,65+,0.0032
2020-07-29,65+,0.0033
2020-07-30,65+,0.0033
2020-07-31,65+,0.0035
2020-08-01,65+,0.0033
2020-08-02,65+,0.0032
2020-08-03,65+,0.0029
2020-08-04,65+,0.0025
2020-08-05,65+,0.0023
2020-08-06,65+,0.0025
2020-08-07,65+,0.0024
2020-08-08,65+,0.0023
2020-08-09,65+,0.0025
2020-08-10,65+,0.0027
2020-08-11,65+,0.0030
2020-08-12,65+,0.0030
2020-08-13,65+,0.0028
2020-08-14,65+,0.0028
2020-08-15,65+,0.0030
2020-08-16,65+,0.0030
2020-08-17,65+,0.0030
2020-08-18,65+,0.0028
2020-08-19,65+,0.0030
2020-08-20,65+,0.0031
2020-08-21,65+,0.0030
2020-08-22,65+,0.0030
2020-08-23,65+,0.0032
2020-08-24,65+,0.0035
2020-08-25,65+,0.0038
2020-08-26,65+,0.0038
2020-08-27,65+,0.0040
2020-08-28,65+,0.0040
2020-08-29,65+,0.0040
2020-08-30,65+,0.0040
2020-08-31,65+,0.0039
2020-09-01,65+,0.0038
2020-09-02,65+,0.0036
2020-09-03,65+,0.0034
2020-09-04,65+,0.0037
2020-09-05,65+,0.0039
2020-09-06,65+,0.0037
2020-09-07,65+,0.0037
2020-09-08,65+,0.0040
2020-09-09,65+,0.0042
2020-09-10,65+,0.0047
2020-09-11,65+,0.0047
2020-09-12,65+,0.0049
2020-09-13,65+,0.0051
2020-09-14,65+,0.0048
2020-09-15,65+,0.0052
2020-09-16,65+,0.0053
2020-09-17,65+,0.0055
2020-09-18,65+,0.0059
2020-09-19,65+,0.0060
2020-09-20,65+,0.0065
2020-09-21,65+,0.0073
2020-09-22,65+,0.0079
2020-09-23,65+,0.0085
2020-09-24,65+,0.0089
2020-09-25,65+,0.0097
2020-09-26,65+,0.0104
2020-09-27,65+,0.0104
2020-09-28,65+,0.0115
2020-09-29,65+,0.0122
2020-09-30,65+,0.0124
2020-10-01,65+,0.0124
2020-10-02,65+,0.0125
2020-10-03,65+,0.0124
2020-10-04,65+,0.0126
2020-10-05,65+,0.0124
2020-10-06,65+,0.0126
2020-10-07,65+,0.0128
2020-10-08,65+,0.0127
2020-10-09,65+,0.0133
2020-10-10,65+,0.0134
2020-10-11,65+,0.0141
2020-10-12,65+,0.0146
2020-10-13,65+,0.0146
2020-10-14,65+,0.0150
2020-10-15,65+,0.0162
2020-10-16,65+,0.0163
2020-10-17,65+,0.0176
2020-10-18,65+,0.0178
2020-10-19,65+,0.0170
2020-10-20,65+,0.0178
2020-10-21,65+,0.0199
2020-10-22,65+,0.0205
2020-10-23,65+,0.0209
2020-10-24,65+,0.0210
2020-10-25,65+,0.0221
2020-10-26,65+,0.0233
2020-10-27,65+,0.0246
2020-10-28,65+,0.0255
2020-10-29,65+,0.0259
2020-10-30,65+,0.0255
2020-10-31,65+,0.0254
2020-11-01,65+,0.0246
2020-11-02,65+,0.0263
2020-11-03,65+,0.0263
2020-11-04,65+,0.0259
2020-11-05,65+,0.0267
2020-11-06,65+,0.0300
2020-11-07,65+,0.0312
2020-11-08,65+,0.0325
2020-11-09,65+,0.0331
2020-11-10,65+,0.0333
2020-11-11,65+,0.0339
2020-11-12,65+,0.0346
2020-11-13,65+,0.0332
2020-11-14,65+,0.0330
2020-11-15,65+,0.0335
2020-11-16,65+,0.0322
2020-11-17,65+,0.0326
2020-11-18,65+,0.0318
2020-11-19,65+,0.0318
2020-11-20,65+,0.0317
2020-11-21,65+,0.0320
2020-11-22,65+,0.0311
2020-11-23,65+,0.0311
2020-11-24,65+,0.0307
2020-11-25,65+,0.0311
2020-11-26,65+,0.0322
2020-11-27,65+,0.0318
2020-11-28,65+,0.0318
2020-11-29,65+,0.0331
2020-11-30,65+,0.0331
2020-12-01,65+,0.0331
2020-12-02,65+,0.0325
2020-12-03,65+,0.0308
2020-12-04,65+,0.0325
2020-12-05,65+,0.0327
2020-12-06,65+,0.0324
2020-12-07,65+,0.0327
2020-12-08,65+,0.0329
2020-12-09,65+,0.0333
2020-12-10,65+,0.0352
2020-12-11,65+,0.0350
2020-12-12,65+,0.0354
2020-12-13,65+,0.0358
2020-12-14,65+,0.0363
2020-12-15,65+,0.0367
2020-12-16,65+,0.0385
2020-12-17,65+,0.0389
2020-12-18,65+,0.0384
2020-12-19,65+,0.0389
2020-12-20,65+,0.0381
2020-12-21,65+,0.0377
2020-12-22,65+,0.0390
2020-12-23,65+,0.0391
2020-12-24,65+,0.0400
2020-12-25,65+,0.0432
2020-12-26,65+,0.0453
2020-12-27,65+,0.0479
2020-12-28,65+,0.0504
2020-12-29,65+,0.0510
2020-12-30,65+,0.0519
2020-12-31,65+,0.0519
2021-01-01,65+,0.0526
2021-01-02,65+,0.0527
2021-01-03,65+,0.0530
2021-01-04,65+,0.0525
2021-01-05,65+,0.0535
2021-01-06,65+,0.0548
2021-01-07,65+,0.0556
2021-01-08,65+,0.0535
2021-01-09,65+,0.0525
2021-01-10,65+,0.0513
2021-01-11,65+,0.0509
2021-01-12,65+,0.0494
2021-01-13,65+,0.0475
2021-01-14,65+,0.0459
2021-01-15,65+,0.0444
2021-01-16,65+,0.0435
2021-01-17,65+,0.0432
2021-01-18,65+,0.0423
2021-01-19,65+,0.0418
2021-01-20,65+,0.0410
2021-01-21,65+,0.0394
2021-01-22,65+,0.0381
2021-01-23,65+,0.0374
2021-01-24,65+,0.0370
2021-01-25,65+,0.0362
2021-01-26,65+,0.0355
2021-01-27,65+,0.0339
2021-01-28,65+,0.0333
2021-01-29,65+,0.0321
2021-01-30,65+,0.0317
2021-01-31,65+,0.0305
2021-02-01,65+,0.0290
2021-02-02,65+,0.0274
2021-02-03,65+,0.0266
2021-02-04,65+,0.0250
2021-02-05,65+,0.0248
2021-02-06,65+,0.0236
2021-02-07,65+,0.0234
2021-02-08,65+,0.0222
2021-02-09,65+,0.0212
2021-02-10,65+,0.0202
2021-02-11,65+,0.0192
2021-02-12,65+,0.0186
2021-02-13,65+,0.0186
2021-02-14,65+,0.0178
2021-02-15,65+,0.0183
2021-02-16,65+,0.0175
2021-02-17,65+,0.0170
2021-02-18,65+,0.0177
2021-02-19,65+,0.0172
2021-02-20,65+,0.0167
2021-02-21,65+,0.0168
2021-02-22,65+,0.0160
2021-02-23,65+,0.0165
2021-02-24,65+,0.0168
2021-02-25,65+,0.0165
2021-02-26,65+,0.0166
2021-02-27,65+,0.0166
2021-02-28,65+,0.0166
2021-03-01,65+,0.0167
2021-03-02,65+,0.0169
2021-03-03,65+,0.0169
2021-03-04,65+,0.0174
2021-03-05,65+,0.0176
2021-03-06,65+,0.0181
2021-03-07,65+,0.0187
2021-03-08,65+,0.0193
2021-03-09,65+,0.0196
2021-03-10,65+,0.0201
2021-03-11,65+,0.0209
2021-03-12,65+,0.0208
2021-03-13,65+,0.0214
2021-03-14,65+,0.0214
2021-03-15,65+,0.0224
2021-03-16,65+,0.0232
2021-03-17,65+,0.0250
2021-03-18,65+,0.0251
2021-03-19,65+,0.0267
2021-03-20,65+,0.0271
2021-03-21,65+,0.0276
2021-03-22,65+,0.0281
2021-03-23,65+,0.0292
2021-03-24,65+,0.0294
2021-03-25,65+,0.0306
2021-03-26,65+,0.0317
2021-03-27,65+,0.0323
2021-03-28,65+,0.0332
2021-03-29,65+,0.0343
2021-03-30,65+,0.0347
2021-03-31,65+,0.0347
2021-04-01,65+,0.0349
2021-04-02,65+,0.0370
2021-04-03,65+,0.0381
2021-04-04,65+,0.0398
2021-04-05,65+,0.0421
2021-04-06,65+,0.0433
2021-04-07,65+,0.0459
2021-04-08,65+,0.0490
2021-04-09,65+,0.0496
2021-04-10,65+,0.0510
2021-04-11,65+,0.0522
2021-04-12,65+,0.0548
2021-04-13,65+,0.0572
2021-04-14,65+,0.0585
2021-04-15,65+,0.0594
2021-04-16,65+,0.0587
2021-04-17,65+,0.0589
2021-04-18,65+,0.0590
2021-04-19,65+,0.0563
2021-04-20,65+,0.0553
2021-04-21,65+,0.0549
2021-04-22,65+,0.0542
2021-04-23,65+,0.0526
2021-04-24,65+,0.0516
2021-04-25,65+,0.0498
2021-04-26,65+,0.0488
2021-04-27,65+,0.0463
2021-04-28,65+,0.0438
2021-04-29,65+,0.0429
2021-04-30,65+,0.0425
2021-05-01,65+,0.0413
2021-05-02,65+,0.0402
2021-05-03,65+,0.0387
2021-05-04,65+,0.0391
2021-05-05,65+,0.0383
2021-05-06,65+,0.0373
2021-05-07,65+,0.0366
2021-05-08,65+,0.0357
2021-05-09,65+,0.0354
2021-05-10,65+,0.0348
2021-05-11,65+,0.0336
2021-05-12,65+,0.0323
2021-05-13,65+,0.0309
2021-05-14,65+,0.0301
2021-05-15,65+,0.0295
2021-05-16,65+,0.0293
2021-05-17,65+,0.0288
2021-05-18,65+,0.0285
2021-05-19,65+,0.0284
2021-05-20,65+,0.0291
2021-05-21,65+,0.0280
2021-05-22,65+,0.0271
2021-05-23,65+,0.0260
2021-05-24,65+,0.0261
2021-05-25,65+,0.0240
2021-05-26,65+,0.0224
2021-05-27,65+,0.0198
2021-05-28,65+,0.0188
2021-05-29,65+,0.0180
2021-05-30,65+,0.0171
2021-05-31,65+,0.0158
2021-06-01,65+,0.0154
2021-06-02,65+,0.0150
2021-06-03,65+,0.0145
2021-06-04,65+,0.0143
2021-06-05,65+,0.0139
2021-06-06,65+,0.0134
2021-06-07,65+,0.0129
2021-06-08,65+,0.0124
2021-06-09,65+,0.0122
2021-06-10,65+,0.0122
2021-06-11,65+,0.0115
2021-06-12,65+,0.0111
2021-06-13,65+,0.0109
2021-06-14,65+,0.0108
2021-06-15,65+,0.0108
2021-06-16,65+,0.0106
2021-06-17,65+,0.0103
2021-06-18,65+,0.0102
2021-06-19,65+,0.0098
2021-06-20,65+,0.0099
2021-06-21,65+,0.0092
2021-06-22,65+,0.0088
2021-06-23,65+,0.0083
2021-06-24,65+,0.0079
2021-06-25,65+,0.0078
2021-06-26,65+,0.0080
2021-06-27,65+,0.0079
2021-06-28,65+,0.0081
2021-06-29,65+,0.0082
2021-06-30,65+,0.0088
2021-07-01,65+,0.0088
2021-07-02,65+,0.0090
2021-07-03,65+,0.0089
2021-07-04,65+,0.0092
2021-07-05,65+,0.0090
2021-07-06,65+,0.0085
2021-07-07,65+,0.0074
2021-07-08,65+,0.0067
2021-07-09,65+,0.0061
2021-07-10,65+,0.0056
2021-07-11,65+,0.0050
2021-07-12,65+,0.0051
2021-07-13,65+,0.0048
2021-07-14,65+,0.0048
2021-07-15,65+,0.0049
2021-07-16,65+,0.0048
2021-07-17,65+,0.0050
2021-07-18,65+,0.0051
2021-07-19,65+,0.0046
2021-07-20,65+,0.0048
2021-07-21,65+,0.0055
2021-07-22,65+,0.0052
2021-07-23,65+,0.0053
